date	close	open
8-Jun-10	249.33	251.1785152
9-Jun-10	243.2	266.7886627
10-Jun-10	250.51	287.8572401
11-Jun-10	253.51	262.3243616
14-Jun-10	254.28	262.1591128
15-Jun-10	259.69	285.5373235
16-Jun-10	267.25	273.5245331
17-Jun-10	271.87	308.1310695
18-Jun-10	274.07	335.0958821
21-Jun-10	270.17	301.9976883
22-Jun-10	273.85	299.5094324
23-Jun-10	270.97	323.3801074
24-Jun-10	269	343.4316475
25-Jun-10	266.7	282.7877068
28-Jun-10	268.3	279.1547987
29-Jun-10	256.17	293.7390087
30-Jun-10	251.53	303.0647011
1-Jul-10	248.48	302.8771396
2-Jul-10	246.94	324.0665253
5-Jul-10	246.94	264.2384984
6-Jul-10	248.63	324.7134828
7-Jul-10	258.66	331.813655
8-Jul-10	258.09	336.5407776
9-Jul-10	259.62	283.264192
12-Jul-10	257.28	299.1231413
13-Jul-10	251.8	334.3553936
14-Jul-10	252.73	294.7011891
15-Jul-10	251.45	309.9509101
16-Jul-10	249.9	263.4268505
19-Jul-10	245.58	260.45216
20-Jul-10	251.89	308.8073749
21-Jul-10	254.24	283.6709501
22-Jul-10	259.02	269.1430908
23-Jul-10	259.94	321.1570564
26-Jul-10	259.28	269.2691216
27-Jul-10	264.08	264.6744759
28-Jul-10	260.96	297.9582223
29-Jul-10	258.11	313.9684188
30-Jul-10	257.25	267.7344257
2-Aug-10	261.85	313.3296632
3-Aug-10	261.93	358.1817325
4-Aug-10	262.98	362.1164457
5-Aug-10	261.7	273.3822768
6-Aug-10	260.09	302.7026576
9-Aug-10	261.75	267.0827898
10-Aug-10	259.41	334.281894
11-Aug-10	250.19	264.4288955
12-Aug-10	251.79	279.4794015
13-Aug-10	249.1	273.3626895
16-Aug-10	247.64	260.853266
17-Aug-10	251.97	260.2675091
18-Aug-10	253.07	325.0948804
19-Aug-10	249.88	302.1191292
20-Aug-10	249.64	257.1313665
23-Aug-10	245.8	318.73745
24-Aug-10	239.93	253.0914648
25-Aug-10	242.89	317.6196925
26-Aug-10	240.28	333.6375226
27-Aug-10	241.62	328.8363605
30-Aug-10	242.5	327.5028956
31-Aug-10	243.1	275.8175759
1-Sep-10	250.33	347.0685036
2-Sep-10	252.17	305.3520722
3-Sep-10	258.77	267.351643
6-Sep-10	258.77	355.522299
7-Sep-10	257.81	295.8194425
8-Sep-10	262.92	307.2075236
9-Sep-10	263.07	315.8748845
10-Sep-10	263.41	361.9553253
13-Sep-10	267.04	353.7894988
14-Sep-10	268.06	326.0097077
15-Sep-10	270.22	351.203043
16-Sep-10	276.57	344.0188841
17-Sep-10	275.37	329.6986347
20-Sep-10	283.23	329.6056262
21-Sep-10	283.77	294.1687928
22-Sep-10	287.75	341.698977
23-Sep-10	288.92	326.8740087
24-Sep-10	292.32	329.4652684
27-Sep-10	291.16	292.8157195
28-Sep-10	286.86	344.1432091
29-Sep-10	287.37	343.2736142
30-Sep-10	283.75	334.4990548
1-Oct-10	282.52	323.4840719
4-Oct-10	278.64	336.8053163
5-Oct-10	288.94	368.3271303
6-Oct-10	289.19	297.047082
7-Oct-10	289.22	377.4416947
8-Oct-10	294.07	393.0670505
11-Oct-10	295.36	305.4500794
12-Oct-10	298.54	387.0382855
13-Oct-10	300.14	396.1135493
14-Oct-10	302.31	335.8664758
15-Oct-10	314.74	348.4597549
18-Oct-10	318	384.0099775
19-Oct-10	309.49	327.5213264
20-Oct-10	310.53	401.0766635
21-Oct-10	309.52	384.3437752
22-Oct-10	307.47	355.3733197
25-Oct-10	308.84	366.2612994
26-Oct-10	308.05	374.0812656
27-Oct-10	307.83	389.2586844
28-Oct-10	305.24	359.7954368
29-Oct-10	300.98	309.7738662
1-Nov-10	304.18	355.0873936
2-Nov-10	309.36	382.1987423
3-Nov-10	312.8	390.2394505
4-Nov-10	318.27	354.3239722
5-Nov-10	317.13	317.3381007
8-Nov-10	318.62	363.7516736
9-Nov-10	316.08	354.8513915
10-Nov-10	318.03	320.0028166
11-Nov-10	316.66	367.6292246
12-Nov-10	308.03	392.0975321
15-Nov-10	307.04	390.7851908
16-Nov-10	301.59	346.5625096
17-Nov-10	300.5	382.04349
18-Nov-10	308.43	365.5565188
19-Nov-10	306.73	334.0637088
22-Nov-10	313.36	325.3113025
23-Nov-10	308.73	393.2080527
24-Nov-10	314.8	355.5886539
26-Nov-10	315	317.6395498
29-Nov-10	316.87	340.2312467
30-Nov-10	311.15	319.9016712
1-Dec-10	316.4	383.2812077
2-Dec-10	318.15	393.4803152
3-Dec-10	317.44	374.8960119
6-Dec-10	320.15	400.1173062
7-Dec-10	318.21	389.7196473
8-Dec-10	321.01	418.7505086
9-Dec-10	319.76	359.1284277
10-Dec-10	320.56	327.5243837
13-Dec-10	321.67	396.6418287
14-Dec-10	320.29	381.0998939
15-Dec-10	320.36	331.3374345
16-Dec-10	321.25	353.4253476
17-Dec-10	320.61	328.12791
20-Dec-10	322.21	374.5933178
21-Dec-10	324.2	409.0577972
22-Dec-10	325.16	395.4286366
23-Dec-10	323.6	338.9128513
27-Dec-10	324.68	400.7700472
28-Dec-10	325.47	401.7366119
29-Dec-10	325.29	373.8715456
30-Dec-10	323.66	399.4178987
31-Dec-10	322.56	381.8070498
3-Jan-11	329.57	403.4819444
4-Jan-11	331.29	415.6089977
5-Jan-11	334	365.7349191
6-Jan-11	333.73	386.6480678
7-Jan-11	336.12	397.3135426
10-Jan-11	342.46	360.7550278
11-Jan-11	341.64	349.0350092
12-Jan-11	344.42	435.391002
13-Jan-11	345.68	370.3265102
14-Jan-11	348.48	365.2384683
18-Jan-11	340.65	397.522052
19-Jan-11	338.84	361.392082
20-Jan-11	332.68	384.2046346
21-Jan-11	326.72	359.107724
24-Jan-11	337.45	375.5141768
25-Jan-11	341.4	397.6370323
26-Jan-11	343.85	354.899436
27-Jan-11	343.21	354.4046027
28-Jan-11	336.1	340.5959066
31-Jan-11	339.32	436.6676188
1-Feb-11	345.03	386.5748054
2-Feb-11	344.32	351.0440495
3-Feb-11	343.44	401.3897354
4-Feb-11	346.5	355.9661454
7-Feb-11	351.88	368.0258478
8-Feb-11	355.2	431.5930459
9-Feb-11	358.16	421.0148076
10-Feb-11	354.54	365.7331118
11-Feb-11	356.85	387.9614356
14-Feb-11	359.18	383.8254249
15-Feb-11	359.9	363.625739
16-Feb-11	363.13	405.6223099
17-Feb-11	358.3	445.6983552
18-Feb-11	350.56	397.0563632
22-Feb-11	338.61	433.7860631
23-Feb-11	342.62	369.9237317
24-Feb-11	342.88	370.4007468
25-Feb-11	348.16	370.5212783
28-Feb-11	353.21	356.612148
1-Mar-11	349.31	410.0092857
2-Mar-11	352.12	394.9398328
3-Mar-11	359.56	444.3196678
4-Mar-11	360	408.5457316
7-Mar-11	355.36	432.0865679
8-Mar-11	355.76	374.487965
9-Mar-11	352.47	362.6105984
10-Mar-11	346.67	369.5700568
11-Mar-11	351.99	413.3403289
14-Mar-11	353.56	354.3496296
15-Mar-11	345.43	378.7323108
16-Mar-11	330.01	369.372229
17-Mar-11	334.64	385.7841077
18-Mar-11	330.67	390.5174908
21-Mar-11	339.3	407.0413112
22-Mar-11	341.2	346.0213978
23-Mar-11	339.19	403.6537058
24-Mar-11	344.97	356.2071111
25-Mar-11	351.54	431.8327506
28-Mar-11	350.44	371.1499693
29-Mar-11	350.96	360.9402295
30-Mar-11	348.63	390.9465965
31-Mar-11	348.51	442.9337046
1-Apr-11	344.56	423.5649359
4-Apr-11	341.19	357.8134786
5-Apr-11	338.89	341.8308128
6-Apr-11	338.04	350.9780514
7-Apr-11	338.08	396.2340578
8-Apr-11	335.06	408.1126113
11-Apr-11	330.8	345.9167852
12-Apr-11	332.4	355.6652818
13-Apr-11	336.13	426.6417266
14-Apr-11	332.42	407.7838668
15-Apr-11	327.46	421.9039641
18-Apr-11	331.85	380.2480154
19-Apr-11	337.86	401.2944328
20-Apr-11	342.41	427.4327892
21-Apr-11	350.7	362.3867749
25-Apr-11	353.01	398.083465
26-Apr-11	350.42	386.9797158
27-Apr-11	350.15	356.9441383
28-Apr-11	346.75	437.8438964
29-Apr-11	350.13	381.8845809
2-May-11	346.28	432.6608605
3-May-11	348.2	375.018436
4-May-11	349.57	376.7347542
5-May-11	346.75	424.5726155
6-May-11	346.66	409.5780726
9-May-11	347.6	359.3626854
10-May-11	349.45	386.8195403
11-May-11	347.23	349.6337389
12-May-11	346.57	401.9101986
13-May-11	340.5	371.8788846
16-May-11	333.3	350.6904599
17-May-11	336.14	397.5840949
18-May-11	339.87	355.1562692
19-May-11	340.53	387.026194
20-May-11	335.22	429.0335265
23-May-11	334.4	337.3436278
24-May-11	332.19	389.5901016
25-May-11	336.78	393.693075
26-May-11	335	374.7671418
27-May-11	337.41	392.1599689
31-May-11	347.83	408.0437621
1-Jun-11	345.51	444.564868
2-Jun-11	346.1	407.5361622
3-Jun-11	343.44	358.2122839
6-Jun-11	338.04	355.1361459
7-Jun-11	332.04	423.6804471
8-Jun-11	332.24	429.2998036
9-Jun-11	331.49	417.8483621
10-Jun-11	325.9	415.0229423
13-Jun-11	326.6	359.9598824
14-Jun-11	332.44	379.1053993
15-Jun-11	326.75	409.0655352
16-Jun-11	325.16	399.7077093
17-Jun-11	320.26	389.3730069
20-Jun-11	315.32	329.5604575
21-Jun-11	325.3	392.5143203
22-Jun-11	322.61	363.4171085
23-Jun-11	331.23	401.390595
24-Jun-11	326.35	383.0385749
27-Jun-11	332.04	420.1166767
28-Jun-11	335.26	393.1188369
29-Jun-11	334.04	397.3826184
30-Jun-11	335.67	381.8278709
1-Jul-11	343.26	369.9396538
5-Jul-11	349.43	414.7510156
6-Jul-11	351.76	371.7012036
7-Jul-11	357.2	390.562276
8-Jul-11	359.71	453.1394553
11-Jul-11	354	403.715662
12-Jul-11	353.75	373.9646807
13-Jul-11	358.02	378.0074888
14-Jul-11	357.77	435.5705625
15-Jul-11	364.92	377.2860974
18-Jul-11	373.8	434.0718574
19-Jul-11	376.85	459.7006448
20-Jul-11	386.9	483.728794
21-Jul-11	387.29	392.9121852
22-Jul-11	393.3	453.6981005
25-Jul-11	398.5	487.4034382
26-Jul-11	403.41	495.3770176
27-Jul-11	392.59	414.781357
28-Jul-11	391.82	407.2498743
29-Jul-11	390.48	454.0346978
1-Aug-11	396.75	414.1651321
2-Aug-11	388.91	464.5379316
3-Aug-11	392.57	458.2514673
4-Aug-11	377.37	416.2821017
5-Aug-11	373.62	399.584313
8-Aug-11	353.21	395.6193998
9-Aug-11	374.01	428.7225876
10-Aug-11	363.69	382.8351501
11-Aug-11	373.7	417.6721409
12-Aug-11	376.99	441.0763609
15-Aug-11	383.41	390.2109087
16-Aug-11	380.48	382.89269
17-Aug-11	380.44	453.6900876
18-Aug-11	366.05	432.1316849
19-Aug-11	356.03	369.3372682
22-Aug-11	356.44	450.3444378
23-Aug-11	373.6	403.6154155
24-Aug-11	376.18	456.0960218
25-Aug-11	373.72	430.7396424
26-Aug-11	383.58	387.6632213
29-Aug-11	389.97	437.773823
30-Aug-11	389.99	437.6889213
31-Aug-11	384.83	473.051442
1-Sep-11	381.03	404.3062478
2-Sep-11	374.05	428.9918785
6-Sep-11	379.74	383.8797172
7-Sep-11	383.93	447.0316093
8-Sep-11	384.14	464.5454954
9-Sep-11	377.48	436.0409128
12-Sep-11	379.94	383.2938021
13-Sep-11	384.62	405.0395376
14-Sep-11	389.3	433.3676413
15-Sep-11	392.96	432.1730102
16-Sep-11	400.5	442.3020076
19-Sep-11	411.63	469.3149666
20-Sep-11	413.45	498.9803639
21-Sep-11	412.14	471.1056595
22-Sep-11	401.82	413.1119751
23-Sep-11	404.3	501.098656
26-Sep-11	403.17	465.7665049
27-Sep-11	399.26	490.9556898
28-Sep-11	397.01	447.9774627
29-Sep-11	390.57	439.1716895
30-Sep-11	381.32	463.9141123
3-Oct-11	374.6	446.1887708
4-Oct-11	372.5	451.2642396
5-Oct-11	378.25	448.5637081
6-Oct-11	377.37	402.4813721
7-Oct-11	369.8	391.7590024
10-Oct-11	388.81	401.8683799
11-Oct-11	400.29	456.3291563
12-Oct-11	402.19	415.365443
13-Oct-11	408.43	465.5531931
14-Oct-11	422	509.9157132
17-Oct-11	419.99	486.8753141
18-Oct-11	422.24	509.2176259
19-Oct-11	398.62	489.2270507
20-Oct-11	395.31	491.9319248
21-Oct-11	392.87	409.8281699
24-Oct-11	405.77	439.5452843
25-Oct-11	397.77	413.1625713
26-Oct-11	400.6	489.9734987
27-Oct-11	404.69	481.9227066
28-Oct-11	404.95	495.7764355
31-Oct-11	404.78	500.6100096
1-Nov-11	396.51	467.9318368
2-Nov-11	397.41	469.7663302
3-Nov-11	403.07	431.8991355
4-Nov-11	400.24	449.9818182
7-Nov-11	399.73	413.5596275
8-Nov-11	406.23	478.1801721
9-Nov-11	395.28	479.1803482
10-Nov-11	385.22	442.1508372
11-Nov-11	384.62	401.458404
14-Nov-11	379.26	458.6270096
15-Nov-11	388.83	395.8455972
16-Nov-11	384.77	443.0240635
17-Nov-11	377.41	436.2599385
18-Nov-11	374.94	455.4756791
21-Nov-11	369.01	378.6435023
22-Nov-11	376.51	399.1078692
23-Nov-11	366.99	435.3540302
25-Nov-11	363.57	374.3301461
28-Nov-11	376.12	459.4161228
29-Nov-11	373.2	440.3946329
30-Nov-11	382.2	408.1484806
1-Dec-11	387.93	475.2033317
2-Dec-11	389.7	487.6827928
5-Dec-11	393.01	485.5634222
6-Dec-11	390.95	471.0699123
7-Dec-11	389.09	430.6916084
8-Dec-11	390.66	478.0450499
9-Dec-11	393.62	394.56442
12-Dec-11	391.84	488.1942824
13-Dec-11	388.81	460.2639474
14-Dec-11	380.19	411.8725886
15-Dec-11	378.94	465.8123636
16-Dec-11	381.02	399.5605532
19-Dec-11	382.21	394.6900469
20-Dec-11	395.95	432.5356826
21-Dec-11	396.44	461.3567179
22-Dec-11	398.55	450.1389633
23-Dec-11	403.43	432.7277025
27-Dec-11	406.53	486.7819118
28-Dec-11	402.64	448.5763736
29-Dec-11	405.12	500.4883722
30-Dec-11	405	448.8071964
3-Jan-12	411.23	414.0263645
4-Jan-12	413.44	449.5446483
5-Jan-12	418.03	442.4705457
6-Jan-12	422.4	454.8547403
9-Jan-12	421.73	463.1434271
10-Jan-12	423.24	491.7232272
11-Jan-12	422.55	446.1754691
12-Jan-12	421.39	504.6491673
13-Jan-12	419.81	503.21618
17-Jan-12	424.7	496.4091622
18-Jan-12	429.11	433.0745244
19-Jan-12	427.75	510.848458
20-Jan-12	420.3	485.3355779
23-Jan-12	427.41	429.7874052
24-Jan-12	420.41	469.9281534
25-Jan-12	446.66	517.7609128
26-Jan-12	444.63	475.5026745
27-Jan-12	447.28	497.0882275
30-Jan-12	453.01	539.5362822
31-Jan-12	456.48	473.6957277
1-Feb-12	456.19	457.896723
2-Feb-12	455.12	523.0600194
3-Feb-12	459.68	491.9296552
6-Feb-12	463.97	508.972896
7-Feb-12	468.83	519.0810963
8-Feb-12	476.68	488.1330469
9-Feb-12	493.17	528.054749
10-Feb-12	493.42	572.8872372
13-Feb-12	502.6	571.2054262
14-Feb-12	509.46	541.0468025
15-Feb-12	497.67	591.3608665
16-Feb-12	502.21	547.4502686
17-Feb-12	502.12	590.832113
21-Feb-12	514.85	604.1020265
22-Feb-12	513.04	524.6833423
23-Feb-12	516.39	613.1570581
24-Feb-12	522.41	604.8790415
27-Feb-12	525.76	562.1152131
28-Feb-12	535.41	546.4115712
29-Feb-12	542.44	587.4174461
1-Mar-12	544.47	636.614706
2-Mar-12	545.18	571.9414521
5-Mar-12	533.16	564.8372002
6-Mar-12	530.26	538.2255724
7-Mar-12	530.69	622.391298
8-Mar-12	541.99	641.5433144
9-Mar-12	545.17	584.6200996
12-Mar-12	552	611.6735829
13-Mar-12	568.1	640.8305101
14-Mar-12	589.58	666.9337655
15-Mar-12	585.56	655.5888159
16-Mar-12	585.57	680.4736323
19-Mar-12	601.1	611.5785717
20-Mar-12	605.96	690.8737682
21-Mar-12	602.5	661.7993948
22-Mar-12	599.34	625.5562787
23-Mar-12	596.05	654.9657077
26-Mar-12	606.98	687.4433578
27-Mar-12	614.48	630.2490062
28-Mar-12	617.62	631.4127159
29-Mar-12	609.86	684.502953
30-Mar-12	599.55	673.3216347
2-Apr-12	618.63	677.1502481
3-Apr-12	629.32	701.351395
4-Apr-12	624.31	661.3402196
5-Apr-12	633.68	690.6857645
9-Apr-12	636.23	735.3914614
10-Apr-12	628.44	653.3525052
11-Apr-12	626.2	700.41269
12-Apr-12	622.77	672.4212347
13-Apr-12	605.23	692.673981
16-Apr-12	580.13	639.8438487
17-Apr-12	609.7	708.2096658
18-Apr-12	608.34	617.2932561
19-Apr-12	587.44	630.2606596
20-Apr-12	572.98	596.0637443
23-Apr-12	571.7	634.0799453
24-Apr-12	560.28	592.985379
25-Apr-12	610	709.3035772
26-Apr-12	607.7	679.4892365
27-Apr-12	603	672.2389164
30-Apr-12	583.98	616.1383986
1-May-12	582.13	671.0071045
